# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = real_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = real_data.R
# init = 2 (Default)
# random
#   seed = 4174009954
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1.1,theta1.2,theta1.3,theta1.4,lambda.1,lambda.2,sigma,V0,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,V_hat.1.1,V_hat.2.1,V_hat.3.1,V_hat.4.1,V_hat.5.1,V_hat.6.1,V_hat.1.2,V_hat.2.2,V_hat.3.2,V_hat.4.2,V_hat.5.2,V_hat.6.2,V0s.1,V0s.2,j,i,LL
# Adaptation terminated
# Step size = 0.0560406
# Diagonal elements of inverse mass matrix:
# 0.745958, 0.999055, 0.532509, 0.400807, 0.901723, 0.626497, 0.0095346, 6.28627
68.3059,0.935437,0.0560406,6,63,0,-64.1171,0.41434,0.192585,0.268222,0.897572,2.04385,-0.138702,0.807043,0.0165068,0.41434,0.192585,2.04385,0.268222,0.897572,-0.138702,0,0,0,0,0,0,0.0360883,0.0599955,0.09794,0.192966,0.340886,0.459103,0,0.0165068,6,1,0.851042
66.8637,0.975321,0.0560406,4,31,0,-63.8454,0.499162,0.153242,0.420438,0.683641,1.86179,-0.339951,0.778202,0.00358914,0.499162,0.153242,1.86179,0.420438,0.683641,-0.339951,0,0,0,0,0,0,0.012504,0.0283066,0.0622294,0.178553,0.379517,0.50804,0,0.00358914,6,1,1.21235
68.0852,0.98087,0.0560406,5,31,0,-63.3622,0.328985,0.329925,0.300771,0.778453,1.84484,0.515621,0.673065,0.0169212,0.328985,0.329925,1.84484,0.300771,0.778453,0.515621,0,0,0,0,0,0,0.0404283,0.0707479,0.120106,0.241501,0.409307,0.520983,0,0.0169212,6,1,2.82355
63.4932,0.958192,0.0560406,5,47,0,-60.572,2.83591,0.134175,0.38698,1.77609,1.81243,-0.227327,0.866748,0.00121807,2.83591,0.134175,1.81243,0.38698,1.77609,-0.227327,0,0,0,0,0,0,0.00388354,0.00839932,0.0181124,0.0565669,0.168824,0.329477,0,0.00121807,6,1,-4.55699
65.5798,0.731149,0.0560406,4,15,0,-61.2817,2.7934,0.139095,0.400199,1.56936,1.56958,-0.0125171,0.851171,0.00182768,2.7934,0.139095,1.56958,0.400199,1.56936,-0.0125171,0,0,0,0,0,0,0.00605557,0.0134187,0.0295656,0.0941038,0.274414,0.503078,0,0.00182768,6,1,-1.07172
66.7411,0.403479,0.0560406,5,63,0,-60.3817,1.87863,0.183184,0.193094,1.28721,1.56717,0.730442,0.850197,0.0762599,1.87863,0.183184,1.56717,0.193094,1.28721,0.730442,0,0,0,0,0,0,0.130059,0.182664,0.251915,0.389749,0.562056,0.685831,0,0.0762599,6,1,5.52454
67.1201,0.979731,0.0560406,5,63,0,-63.1501,1.7805,0.174282,0.201638,1.33519,1.48643,0.705497,0.852837,0.0704594,1.7805,0.174282,1.48643,0.201638,1.33519,0.705497,0,0,0,0,0,0,0.123597,0.176859,0.248367,0.39389,0.579236,0.713254,0,0.0704594,6,1,5.64382
66.5924,0.872353,0.0560406,5,63,0,-63.3758,1.08685,0.134315,0.305952,1.13752,0.842936,0.0578856,0.715677,0.00428179,1.08685,0.134315,0.842936,0.305952,1.13752,0.0578856,0,0,0,0,0,0,0.0106611,0.0195041,0.0354515,0.0847936,0.190914,0.308358,0,0.00428179,6,1,-6.54679
69.1545,0.987515,0.0560406,6,127,0,-62.4222,1.17962,0.344008,0.426125,0.868319,2.89519,0.384442,0.821226,0.00226515,1.17962,0.344008,2.89519,0.426125,0.868319,0.384442,0,0,0,0,0,0,0.0080793,0.018711,0.0426404,0.135832,0.347081,0.529321,0,0.00226515,6,1,0.378962
70.7351,0.996063,0.0560406,6,63,0,-64.0349,0.67713,0.337124,0.396543,0.710181,1.76599,0.65812,0.786918,0.0117851,0.67713,0.337124,1.76599,0.396543,0.710181,0.65812,0,0,0,0,0,0,0.0373092,0.0775321,0.151364,0.334428,0.52922,0.61503,0,0.0117851,6,1,5.42122
70.2904,0.986753,0.0560406,5,63,0,-67.9966,0.865623,0.351125,0.372821,1.48007,2.19228,0.356056,0.635968,0.00346658,0.865623,0.351125,2.19228,0.372821,1.48007,0.356056,0,0,0,0,0,0,0.0105575,0.0220785,0.0457804,0.131703,0.340593,0.572066,0,0.00346658,6,1,-0.750874
69.5358,0.781016,0.0560406,6,63,0,-65.7808,0.961229,0.202768,0.321459,0.599656,0.850018,0.0871015,0.76905,0.0083166,0.961229,0.202768,0.850018,0.321459,0.599656,0.0871015,0,0,0,0,0,0,0.0213356,0.039319,0.0706097,0.155501,0.287071,0.381343,0,0.0083166,6,1,-1.54318
68.6091,0.977181,0.0560406,5,63,0,-67.4059,1.46782,0.117347,0.369593,1.29943,1.63813,1.01702,0.74755,0.0100252,1.46782,0.117347,1.63813,0.369593,1.29943,1.01702,0,0,0,0,0,0,0.0299146,0.061109,0.121713,0.309924,0.632793,0.864535,0,0.0100252,6,1,5.99571
64.3253,0.974819,0.0560406,6,63,0,-60.5352,1.64239,0.0245814,0.339232,0.503784,-0.87227,0.964498,0.783264,0.0362576,1.64239,0.0245814,-0.87227,0.339232,0.503784,0.964498,0,0,0,0,0,0,0.089001,0.149727,0.229011,0.3514,0.435524,0.466672,0,0.0362576,6,1,3.94895
66.9045,0.797022,0.0560406,5,63,0,-60.4571,2.83523,0.100098,0.316814,1.21894,0.235598,0.99506,0.714156,0.0221765,2.83523,0.100098,0.235598,0.316814,1.21894,0.99506,0,0,0,0,0,0,0.0557579,0.100987,0.177311,0.372659,0.649105,0.831555,0,0.0221765,6,1,7.47321
68.5141,0.993954,0.0560406,5,63,0,-64.9553,1.68495,0.130177,0.210089,1.59285,1.05594,0.0831882,0.73416,0.0173607,1.68495,0.130177,1.05594,0.210089,1.59285,0.0831882,0,0,0,0,0,0,0.0322964,0.0486475,0.0728904,0.131608,0.230455,0.326163,0,0.0173607,6,1,-3.9805
66.3739,0.991344,0.0560406,5,63,0,-64.869,0.42234,0.112052,0.50427,0.577924,1.07767,0.840893,0.757475,0.00417005,0.42234,0.112052,1.07767,0.50427,0.577924,0.840893,0,0,0,0,0,0,0.0184586,0.0479399,0.114841,0.306057,0.483343,0.539423,0,0.00417005,6,1,4.44608
65.851,0.990785,0.0560406,6,63,0,-62.0289,0.357106,0.374601,0.216184,1.4976,1.87109,-0.654787,0.896443,0.0141569,0.357106,0.374601,1.87109,0.216184,1.4976,-0.654787,0,0,0,0,0,0,0.0268473,0.0409717,0.0622129,0.114652,0.204979,0.294081,0,0.0141569,6,1,-3.42027
64.6947,0.951427,0.0560406,6,63,0,-63.0331,0.208694,2.6606,0.340016,0.530902,1.71285,0.288816,0.667662,0.00934744,0.208694,2.6606,1.71285,0.340016,0.530902,0.288816,0,0,0,0,0,0,0.0251388,0.0474351,0.0861389,0.185515,0.317656,0.39617,0,0.00934744,6,1,-1.57999
62.2598,0.819741,0.0560406,5,31,0,-57.3245,0.132279,1.84304,0.379284,0.308522,1.79622,0.733224,0.729681,0.0486151,0.132279,1.84304,1.79622,0.379284,0.308522,0.733224,0,0,0,0,0,0,0.113699,0.171164,0.224243,0.275354,0.297054,0.303042,0,0.0486151,6,1,-0.869366
64.6726,0.957419,0.0560406,5,31,0,-59.3194,0.306976,1.58416,0.389581,1.71793,1.52823,0.390235,0.723879,0.00251343,0.306976,1.58416,1.52823,0.389581,1.71793,0.390235,0,0,0,0,0,0,0.00806215,0.0174758,0.0376392,0.115509,0.323465,0.576902,0,0.00251343,6,1,-0.143125
64.7197,0.997915,0.0560406,6,63,0,-60.9038,0.0364267,1.09422,0.219527,0.558633,1.93118,0.595212,0.859735,0.0663951,0.0364267,1.09422,1.93118,0.219527,0.558633,0.595212,0,0,0,0,0,0,0.115485,0.160819,0.215303,0.306039,0.39142,0.43801,0,0.0663951,6,1,2.32912
63.588,0.991826,0.0560406,6,63,0,-61.4632,0.028559,2.56671,0.285524,1.78925,1.03395,0.468904,0.846717,0.00911944,0.028559,2.56671,1.03395,0.285524,1.78925,0.468904,0,0,0,0,0,0,0.0213299,0.0374129,0.065176,0.146274,0.310131,0.48432,0,0.00911944,6,1,0.0328763
68.5964,0.99462,0.0560406,6,63,0,-61.098,0.498035,0.39938,0.295741,1.1675,2.98735,0.373806,0.741958,0.0105248,0.498035,0.39938,2.98735,0.295741,1.1675,0.373806,0,0,0,0,0,0,0.0252334,0.044807,0.0785204,0.173965,0.348318,0.507223,0,0.0105248,6,1,0.93072
68.1514,0.947663,0.0560406,5,31,0,-65.6041,0.981265,0.586571,0.331432,1.47415,3.33886,-0.100512,0.772689,0.00319171,0.981265,0.586571,3.33886,0.331432,1.47415,-0.100512,0,0,0,0,0,0,0.00859511,0.0165865,0.0318466,0.0830216,0.204757,0.351401,0,0.00319171,6,1,-4.42546
67.0294,0.833611,0.0560406,6,63,0,-61.8203,0.551859,0.200134,0.131588,2.10075,1.65414,0.0378052,0.824921,0.0476134,0.551859,0.200134,1.65414,0.131588,2.10075,0.0378052,0,0,0,0,0,0,0.0698933,0.0900333,0.115646,0.167169,0.238884,0.300514,0,0.0476134,6,1,-2.47135
64.5256,0.986415,0.0560406,5,63,0,-59.2075,3.2183,0.189755,0.188305,2.74843,3.20792,0.195326,0.802437,0.0329643,3.2183,0.189755,3.20792,0.188305,2.74843,0.195326,0,0,0,0,0,0,0.0574708,0.0829609,0.119256,0.203115,0.338354,0.466814,0,0.0329643,6,1,1.15892
64.6326,0.941536,0.0560406,5,31,0,-58.0328,1.84326,0.142491,0.177238,2.90611,3.4722,0.715622,0.783662,0.0440235,1.84326,0.142491,3.4722,0.177238,2.90611,0.715622,0,0,0,0,0,0,0.0741331,0.104537,0.146765,0.241221,0.387922,0.523243,0,0.0440235,6,1,2.76944
61.3349,0.0909213,0.0560406,5,31,0,-53.9026,2.28645,0.144239,0.157177,2.66211,3.53676,0.810817,0.763629,0.0445868,2.28645,0.144239,3.53676,0.157177,2.66211,0.810817,0,0,0,0,0,0,0.0707342,0.0959201,0.129625,0.201798,0.309248,0.406052,0,0.0445868,6,1,0.0617975
66.9885,0.916622,0.0560406,5,31,0,-58.5945,1.24188,0.300549,0.207927,0.956455,2.76424,-0.218781,0.79418,0.0226663,1.24188,0.300549,2.76424,0.207927,0.956455,-0.218781,0,0,0,0,0,0,0.0414441,0.0614426,0.0901406,0.155509,0.254362,0.339033,0,0.0226663,6,1,-2.2013
67.4078,0.984041,0.0560406,6,63,0,-62.5717,1.73534,0.0679792,0.507869,0.696634,0.42279,1.52639,0.74271,0.00462732,1.73534,0.0679792,0.42279,0.507869,0.696634,1.52639,0,0,0,0,0,0,0.0207395,0.0544171,0.132093,0.360698,0.579097,0.648937,0,0.00462732,6,1,6.51366
64.6067,0.971397,0.0560406,6,63,0,-62.4041,0.921648,0.0079875,0.312243,0.715202,1.34066,0.80243,0.84847,0.0186024,0.921648,0.0079875,1.34066,0.312243,0.715202,0.80243,0,0,0,0,0,0,0.0456252,0.0807291,0.137304,0.269939,0.434388,0.531275,0,0.0186024,6,1,3.07914
66.9377,0.978066,0.0560406,5,31,0,-61.6945,0.742866,0.0254053,0.228204,1.06553,0.273424,1.24594,0.737394,0.032181,0.742866,0.0254053,0.273424,0.228204,1.06553,1.24594,0,0,0,0,0,0,0.0619751,0.0946376,0.142077,0.24909,0.401649,0.520484,0,0.032181,6,1,3.06542
68.5295,0.938207,0.0560406,6,63,0,-62.1672,1.73405,0.181611,0.470032,0.953817,1.11031,0.217805,0.857963,0.000979877,1.73405,0.181611,1.11031,0.470032,0.953817,0.217805,0,0,0,0,0,0,0.00400139,0.0101773,0.0256291,0.0969225,0.302007,0.517528,0,0.000979877,6,1,-0.749173
69.4994,0.983306,0.0560406,6,63,0,-66.1179,0.876917,0.108046,0.35352,0.754731,0.68646,0.671466,0.690875,0.00961367,0.876917,0.108046,0.68646,0.35352,0.754731,0.671466,0,0,0,0,0,0,0.0271124,0.0530255,0.100292,0.23155,0.423442,0.544623,0,0.00961367,6,1,2.98278
69.3428,0.917312,0.0560406,6,63,0,-65.6924,1.76512,0.171842,0.327647,1.22004,2.04826,0.305375,0.844724,0.00573616,1.76512,0.171842,2.04826,0.327647,1.22004,0.305375,0,0,0,0,0,0,0.0152095,0.0289548,0.0545599,0.135656,0.305677,0.477822,0,0.00573616,6,1,-0.286816
69.3798,0.990948,0.0560406,6,63,0,-66.453,1.24462,0.181937,0.461287,0.975336,1.26762,0.718698,0.863586,0.00337465,1.24462,0.181937,1.26762,0.461287,0.975336,0.718698,0,0,0,0,0,0,0.013328,0.03285,0.0786288,0.252808,0.568296,0.759192,0,0.00337465,6,1,3.90959
68.6643,0.97944,0.0560406,6,63,0,-63.728,0.26112,0.638748,0.162334,0.972537,1.0257,-0.0620806,0.703847,0.0399517,0.26112,0.638748,1.0257,0.162334,0.972537,-0.0620806,0,0,0,0,0,0,0.063385,0.0855589,0.114513,0.173541,0.25399,0.319416,0,0.0399517,6,1,-3.34149
68.3956,0.993414,0.0560406,5,63,0,-65.6982,0.112952,2.79476,0.305788,0.7229,0.597717,0.316791,0.752605,0.0159231,0.112952,2.79476,0.597717,0.305788,0.7229,0.316791,0,0,0,0,0,0,0.0385739,0.0680428,0.116202,0.234239,0.394257,0.497794,0,0.0159231,6,1,2.41596
64.7548,0.941608,0.0560406,5,63,0,-62.7434,0.0823623,1.06333,0.247058,0.71828,0.361672,0.151253,0.937248,0.0415425,0.0823623,1.06333,0.361672,0.247058,0.71828,0.151253,0,0,0,0,0,0,0.0819656,0.125215,0.184662,0.302167,0.433674,0.512913,0,0.0415425,6,1,2.51275
69.0022,0.991527,0.0560406,6,63,0,-63.9001,1.59822,0.275643,0.561639,0.921727,3.20894,0.644173,0.664945,0.00109107,1.59822,0.275643,3.20894,0.561639,0.921727,0.644173,0,0,0,0,0,0,0.00585265,0.017763,0.0525198,0.226504,0.58737,0.777747,0,0.00109107,6,1,4.63196
62.8912,0.984072,0.0560406,4,15,0,-61.6006,0.770748,0.506308,0.472005,1.30753,3.43913,-0.373191,0.619035,0.00049424,0.770748,0.506308,3.43913,0.472005,1.30753,-0.373191,0,0,0,0,0,0,0.00203436,0.00521602,0.0133229,0.0532083,0.194549,0.405339,0,0.00049424,6,1,-8.97487
63.8938,0.842722,0.0560406,4,15,0,-61.671,0.786627,0.467393,0.462754,1.35535,3.41182,-0.256031,0.621887,0.000441848,0.786627,0.467393,3.41182,0.462754,1.35535,-0.256031,0,0,0,0,0,0,0.00176929,0.00445525,0.011185,0.0437431,0.159805,0.341824,0,0.000441848,6,1,-11.3392
66.5053,0.994795,0.0560406,5,31,0,-60.5657,1.34774,0.233955,0.482113,0.537021,3.84393,0.847621,0.762565,0.00953227,1.34774,0.233955,3.84393,0.482113,0.537021,0.847621,0,0,0,0,0,0,0.0382824,0.0899953,0.185572,0.371415,0.486004,0.516354,0,0.00953227,6,1,5.19742
66.6676,0.88946,0.0560406,6,63,0,-59.7698,0.84791,0.698755,0.540937,0.779749,3.51962,-0.397825,0.767504,0.000350016,0.84791,0.698755,3.51962,0.540937,0.779749,-0.397825,0,0,0,0,0,0,0.00177055,0.00520021,0.015145,0.0711266,0.262888,0.467917,0,0.000350016,6,1,-2.63458
70.8687,0.886242,0.0560406,5,31,0,-63.2248,1.052,0.380065,0.56921,0.631506,2.90433,0.232279,0.755529,0.000967468,1.052,0.380065,2.90433,0.56921,0.631506,0.232279,0,0,0,0,0,0,0.00529982,0.0162562,0.0481211,0.197477,0.451571,0.560026,0,0.000967468,6,1,2.36532
64.4875,0.93608,0.0560406,6,63,0,-60.0558,0.128799,1.49845,0.298904,0.420964,1.3888,0.451539,0.890354,0.0200351,0.128799,1.49845,1.3888,0.298904,0.420964,0.451539,0,0,0,0,0,0,0.0459428,0.0766834,0.121338,0.209719,0.298371,0.343368,0,0.0200351,6,1,-0.617518
62.0627,0.976425,0.0560406,5,31,0,-59.9106,0.112078,2.85006,0.187123,0.802216,0.766069,0.19626,0.924132,0.0231238,0.112078,2.85006,0.766069,0.187123,0.802216,0.19626,0,0,0,0,0,0,0.0396765,0.056419,0.0794899,0.129675,0.202661,0.264337,0,0.0231238,6,1,-3.47836
60.6291,0.95993,0.0560406,6,63,0,-57.1603,1.83235,0.167673,0.91413,0.670263,2.58271,1.13838,0.647292,8.8517e-05,1.83235,0.167673,2.58271,0.91413,0.670263,1.13838,0,0,0,0,0,0,0.00137093,0.00844254,0.0492965,0.37002,0.63697,0.66468,0,8.8517e-05,6,1,7.3844
64.8444,1,0.0560406,2,3,0,-61.3866,1.83148,0.171792,0.85663,0.662492,2.55773,1.14973,0.648539,8.44372e-05,1.83148,0.171792,2.55773,0.85663,0.662492,1.14973,0,0,0,0,0,0,0.00110099,0.00606216,0.0322841,0.265616,0.5945,0.649109,0,8.44372e-05,6,1,4.93523
68.8269,0.989582,0.0560406,5,31,0,-62.8181,1.56877,0.230016,0.579177,0.816812,2.2041,0.413931,0.788017,0.000263683,1.56877,0.230016,2.2041,0.579177,0.816812,0.413931,0,0,0,0,0,0,0.00149644,0.00474638,0.0149269,0.078146,0.306706,0.536585,0,0.000263683,6,1,-1.21857
70.3045,0.996022,0.0560406,5,31,0,-67.7154,0.94792,0.397959,0.573784,0.823053,2.51767,0.715851,0.775466,0.00074042,0.94792,0.397959,2.51767,0.573784,0.823053,0.715851,0,0,0,0,0,0,0.00412354,0.0128531,0.0391787,0.179791,0.501923,0.684123,0,0.00074042,6,1,2.91644
70.4274,1,0.0560406,5,31,0,-69.2841,0.94631,0.399078,0.595696,0.82827,2.53116,0.724886,0.77413,0.00063763,0.94631,0.399078,2.53116,0.595696,0.82827,0.724886,0,0,0,0,0,0,0.00379348,0.0123576,0.0393324,0.190028,0.530127,0.707406,0,0.00063763,6,1,3.26699
68.1495,0.901285,0.0560406,5,31,0,-66.3213,1.3497,0.248545,0.268603,0.920639,3.25767,-0.165053,0.724552,0.0119796,1.3497,0.248545,3.25767,0.268603,0.920639,-0.165053,0,0,0,0,0,0,0.0263912,0.0442588,0.0732327,0.149231,0.278203,0.39185,0,0.0119796,6,1,-2.0403
68.5062,0.983153,0.0560406,6,63,0,-64.8116,1.55286,0.201978,0.67253,0.571463,2.1148,1.25898,0.766709,0.00134022,1.55286,0.201978,2.1148,0.67253,0.571463,1.25898,0,0,0,0,0,0,0.0099272,0.0363146,0.118091,0.378324,0.535136,0.561532,0,0.00134022,6,1,5.7354
65.7497,0.999312,0.0560406,5,31,0,-64.5471,2.12051,0.141476,0.672218,0.635692,2.77773,1.86605,0.789302,0.00136192,2.12051,0.141476,2.77773,0.672218,0.635692,1.86605,0,0,0,0,0,0,0.0100918,0.037045,0.121952,0.40731,0.591546,0.623561,0,0.00136192,6,1,6.35772
67.1477,0.998874,0.0560406,5,63,0,-62.5251,1.72655,0.0733686,0.573481,0.728538,1.75466,1.66311,0.758256,0.00116097,1.72655,0.0733686,1.75466,0.573481,0.728538,1.66311,0,0,0,0,0,0,0.00643929,0.0198977,0.0591777,0.240878,0.534762,0.653347,0,0.00116097,6,1,4.1716
62.3696,0.818027,0.0560406,6,63,0,-59.5177,1.52347,0.0424462,0.130093,0.707508,2.28247,-0.21875,0.714942,0.0572583,1.52347,0.0424462,2.28247,0.130093,0.707508,-0.21875,0,0,0,0,0,0,0.0814462,0.102155,0.127061,0.172896,0.228749,0.270716,0,0.0572583,6,1,-4.49705
66.619,0.986774,0.0560406,5,31,0,-59.0107,1.55912,0.211828,0.36709,0.987601,0.401951,0.443208,0.873058,0.0132975,1.55912,0.211828,0.401951,0.36709,0.987601,0.443208,0,0,0,0,0,0,0.0389458,0.0778284,0.149416,0.344719,0.609631,0.761136,0,0.0132975,6,1,5.07394
68.7178,0.997034,0.0560406,5,31,0,-65.1832,2.33574,0.164481,0.356352,1.03766,0.579878,0.39922,0.876634,0.00620272,2.33574,0.164481,0.579878,0.356352,1.03766,0.39922,0,0,0,0,0,0,0.0178623,0.0357898,0.070467,0.181652,0.396371,0.578638,0,0.00620272,6,1,1.6881
70.6433,0.999631,0.0560406,5,31,0,-67.9096,1.82359,0.151148,0.37487,1.34517,0.800607,0.572097,0.80235,0.005188,1.82359,0.151148,0.800607,0.37487,1.34517,0.572097,0,0,0,0,0,0,0.0158471,0.0331041,0.0681901,0.189941,0.45211,0.695785,0,0.005188,6,1,3.0335
69.4637,0.864804,0.0560406,5,47,0,-67.3022,2.20447,0.219621,0.508901,1.04169,1.12548,0.395759,0.782495,0.00124774,2.20447,0.219621,1.12548,0.508901,1.04169,0.395759,0,0,0,0,0,0,0.0057188,0.0156726,0.0422448,0.169663,0.492149,0.742193,0,0.00124774,6,1,2.86087
70.9447,1,0.0560406,6,63,0,-68.5459,0.470367,1.16491,0.300332,0.860941,1.97278,-0.153823,0.701887,0.00733053,0.470367,1.16491,1.97278,0.300332,0.860941,-0.153823,0,0,0,0,0,0,0.0178265,0.0319587,0.0565433,0.127017,0.257237,0.376428,0,0.00733053,6,1,-3.53311
65.6054,1,0.0560406,4,15,0,-64.6733,0.253253,3.31429,0.193353,0.782999,2.00217,-0.0863297,0.667256,0.0436781,0.253253,3.31429,2.00217,0.193353,0.782999,-0.0863297,0,0,0,0,0,0,0.0747379,0.105279,0.145734,0.227076,0.330289,0.405474,0,0.0436781,6,1,-0.0812498
67.1987,0.998012,0.0560406,4,15,0,-62.4452,0.21984,2.16355,0.206406,0.807158,2.31357,-0.0718335,0.681706,0.0303547,0.21984,2.16355,2.31357,0.206406,0.807158,-0.0718335,0,0,0,0,0,0,0.0546217,0.0797778,0.114753,0.18999,0.293636,0.374142,0,0.0303547,6,1,-1.78112
67.3817,0.961951,0.0560406,5,63,0,-62.6782,0.626626,1.3952,0.319664,1.15833,3.01974,0.0350965,0.835366,0.00879561,0.626626,1.3952,3.01974,0.319664,1.15833,0.0350965,0,0,0,0,0,0,0.0226716,0.0422275,0.0775008,0.182552,0.379942,0.556624,0,0.00879561,6,1,1.70826
63.7026,0.695034,0.0560406,6,95,0,-60.0005,0.0483573,2.09841,0.13294,0.840625,2.60868,-0.306107,0.778305,0.076155,0.0483573,2.09841,2.60868,0.13294,0.840625,-0.306107,0,0,0,0,0,0,0.108652,0.136377,0.169537,0.229899,0.302078,0.355208,0,0.076155,6,1,-0.245642
63.5077,0.952355,0.0560406,4,31,0,-60.6978,0.0552236,2.22033,0.132418,0.929544,2.59832,-0.342561,0.772405,0.0564975,0.0552236,2.22033,2.59832,0.132418,0.929544,-0.342561,0,0,0,0,0,0,0.0816333,0.103627,0.130632,0.18188,0.247016,0.297911,0,0.0564975,6,1,-2.63104
67.1738,0.948455,0.0560406,5,63,0,-60.8607,0.12081,1.21861,0.293672,0.74882,2.09411,0.50329,0.746736,0.0282895,0.12081,1.21861,2.09411,0.293672,0.74882,0.50329,0,0,0,0,0,0,0.0648121,0.109066,0.175772,0.318527,0.480087,0.571133,0,0.0282895,6,1,5.09642
66.7531,0.955052,0.0560406,5,31,0,-62.8091,0.0646047,2.95039,0.226696,0.616828,0.850569,-0.0721575,0.770703,0.0352313,0.0646047,2.95039,0.850569,0.226696,0.616828,-0.0721575,0,0,0,0,0,0,0.0658831,0.0976913,0.140928,0.227558,0.330463,0.397781,0,0.0352313,6,1,0.593939
66.8797,0.999128,0.0560406,6,63,0,-64.9463,0.0553734,2.23394,0.178419,0.700966,0.738438,-0.278188,0.778346,0.044639,0.0553734,2.23394,0.738438,0.178419,0.700966,-0.278188,0,0,0,0,0,0,0.0729498,0.0997787,0.134363,0.20206,0.286612,0.348423,0,0.044639,6,1,-0.954592
64.4357,0.923523,0.0560406,6,63,0,-60.4855,0.0150211,1.05178,0.34308,0.599159,1.20505,0.861302,0.712536,0.00998479,0.0150211,1.05178,1.20505,0.34308,0.599159,0.861302,0,0,0,0,0,0,0.0271335,0.0515859,0.0944364,0.205932,0.356172,0.445968,0,0.00998479,6,1,0.705818
64.2208,0.935935,0.0560406,6,127,0,-60.4778,0.0831934,1.25987,0.531733,0.571876,0.656316,1.93708,0.845537,0.0038864,0.0831934,1.25987,0.656316,0.531733,0.571876,1.93708,0,0,0,0,0,0,0.0186593,0.0508961,0.126128,0.333078,0.499261,0.544532,0,0.0038864,6,1,4.17022
66.0583,0.996077,0.0560406,6,63,0,-62.5917,0.0832128,0.467283,0.366708,0.728155,1.15669,1.51445,0.826762,0.0102573,0.0832128,0.467283,1.15669,0.366708,0.728155,1.51445,0,0,0,0,0,0,0.0299721,0.0597464,0.114257,0.26115,0.456469,0.566283,0,0.0102573,6,1,3.43782
65.4961,0.996015,0.0560406,6,63,0,-62.2387,0.124453,2.78195,0.214589,0.962398,1.6496,-0.748385,0.684375,0.0254973,0.124453,2.78195,1.6496,0.214589,0.962398,-0.748385,0,0,0,0,0,0,0.0474028,0.0709378,0.104819,0.181659,0.295424,0.389659,0,0.0254973,6,1,-1.6324
67.926,0.95789,0.0560406,5,31,0,-62.7262,0.181686,1.5952,0.19943,0.892887,1.73244,0.159233,0.68875,0.0332943,0.181686,1.5952,1.73244,0.19943,0.892887,0.159233,0,0,0,0,0,0,0.0587677,0.0848347,0.12079,0.197802,0.304547,0.388814,0,0.0332943,6,1,-1.06684
66.5582,0.971734,0.0560406,5,31,0,-62.9319,0.178472,1.64919,0.188377,1.32085,0.724301,-0.322886,0.661994,0.0195964,0.178472,1.64919,0.724301,0.188377,1.32085,-0.322886,0,0,0,0,0,0,0.0340991,0.0491208,0.0703981,0.119058,0.196077,0.267615,0,0.0195964,6,1,-8.087
68.1771,0.994927,0.0560406,5,31,0,-62.7948,0.174613,0.663131,0.21981,1.08396,1.35213,-0.0856565,0.70413,0.0295962,0.174613,0.663131,1.35213,0.21981,1.08396,-0.0856565,0,0,0,0,0,0,0.0558072,0.0842252,0.12535,0.218767,0.355953,0.467687,0,0.0295962,6,1,1.36797
68.3594,0.994648,0.0560406,6,63,0,-66.4325,0.53656,0.348555,0.399912,0.691048,2.28011,0.111319,0.866551,0.00556108,0.53656,0.348555,2.28011,0.399912,0.691048,0.111319,0,0,0,0,0,0,0.0181206,0.0390662,0.0812976,0.212004,0.411153,0.529159,0,0.00556108,6,1,1.91843
65.2472,0.943338,0.0560406,5,63,0,-62.8226,0.484782,0.199013,0.1573,0.652842,2.10684,0.592612,0.795109,0.0749931,0.484782,0.199013,2.10684,0.1573,0.652842,0.592612,0,0,0,0,0,0,0.112429,0.144777,0.183276,0.251263,0.326909,0.377824,0,0.0749931,6,1,0.675006
69.5228,0.985577,0.0560406,5,31,0,-61.4689,1.16935,0.306661,0.491585,1.07624,1.16406,0.24298,0.687184,0.000642931,1.16935,0.306661,1.16406,0.491585,1.07624,0.24298,0,0,0,0,0,0,0.00280412,0.00746243,0.019718,0.0811568,0.282791,0.52507,0,0.000642931,6,1,-2.61774
