# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = model_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.R
# init = 2 (Default)
# random
#   seed = 4087703769
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1.1,theta1.2,theta1.3,theta1.4,lambda.1,lambda.2,sigma,V0.1,V0.2,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6
# Adaptation terminated
# Step size = 0.0148212
# Diagonal elements of inverse mass matrix:
# 0.0218095, 0.718346, 0.0215487, 0.0739149, 0.0149962, 0.31435, 0.0221287, 0.028735, 0.0363412
111.898,0.430148,0.0148212,4,29,1,-107.508,0.268888,3.36458,0.472979,0.844616,0.765694,1.05211,0.00780667,0.0232631,0.0105977,0.268888,3.36458,0.765694,0.472979,0.844616,1.05211
113.83,0.993141,0.0148212,8,255,0,-109.633,0.238811,2.03,0.434764,1.21525,0.632047,1.35713,0.00966926,0.0266812,0.0150972,0.238811,2.03,0.632047,0.434764,1.21525,1.35713
114.735,0.400152,0.0148212,7,127,0,-110.417,0.233182,1.7647,0.423598,1.09255,0.57445,1.12157,0.00903281,0.0264157,0.0143309,0.233182,1.7647,0.57445,0.423598,1.09255,1.12157
110.802,0.532139,0.0148212,8,383,0,-108.484,0.259271,1.02521,0.451917,1.24272,0.661623,1.37073,0.00906125,0.0246783,0.0126395,0.259271,1.02521,0.661623,0.451917,1.24272,1.37073
113.301,0.942147,0.0148212,6,127,0,-105.988,0.255738,1.13743,0.448097,1.19058,0.641138,1.40056,0.00899789,0.0240391,0.0132423,0.255738,1.13743,0.641138,0.448097,1.19058,1.40056
111.758,0.983059,0.0148212,8,255,0,-107.121,0.225905,2.0954,0.460363,1.10592,0.581825,1.30537,0.0114741,0.0278158,0.011667,0.225905,2.0954,0.581825,0.460363,1.10592,1.30537
111.081,0.788178,0.0148212,7,127,0,-107.838,0.225718,2.01635,0.443646,1.08595,0.556057,1.19291,0.0116833,0.0282323,0.0132998,0.225718,2.01635,0.556057,0.443646,1.08595,1.19291
114.139,0.864854,0.0148212,8,255,0,-109.747,0.23113,1.10188,0.443773,1.04121,0.548514,1.19957,0.00700477,0.028677,0.0137783,0.23113,1.10188,0.548514,0.443773,1.04121,1.19957
115.71,0.436356,0.0148212,6,73,0,-109.868,0.223435,1.69028,0.412104,0.932144,0.552722,0.928259,0.00817335,0.028602,0.015167,0.223435,1.69028,0.552722,0.412104,0.932144,0.928259
115.03,0.364274,0.0148212,8,255,0,-109.921,0.235593,1.2369,0.434036,1.02708,0.56414,1.14156,0.00827211,0.0268673,0.014027,0.235593,1.2369,0.56414,0.434036,1.02708,1.14156
114.603,0.993749,0.0148212,8,255,0,-113.083,0.236509,3.13224,0.462687,0.990133,0.639783,1.28004,0.00888322,0.0256026,0.0118926,0.236509,3.13224,0.639783,0.462687,0.990133,1.28004
111.644,0.533478,0.0148212,7,127,0,-106.092,0.221594,5.94382,0.495689,1.01013,0.622694,1.41421,0.00876168,0.0288637,0.0102164,0.221594,5.94382,0.622694,0.495689,1.01013,1.41421
109.973,0.754023,0.0148212,7,127,0,-107.173,0.221977,5.7359,0.512658,0.931076,0.627767,1.40564,0.0090086,0.029437,0.00954517,0.221977,5.7359,0.627767,0.512658,0.931076,1.40564
110.594,0.318447,0.0148212,6,63,0,-106.54,0.223728,5.59206,0.5001,0.954022,0.640924,1.36755,0.00864544,0.028878,0.00957885,0.223728,5.59206,0.640924,0.5001,0.954022,1.36755
106.24,0.849718,0.0148212,6,63,0,-104.964,0.230622,6.16224,0.529748,0.924193,0.691446,1.49816,0.00876502,0.0300298,0.00945795,0.230622,6.16224,0.691446,0.529748,0.924193,1.49816
106.24,0.00574824,0.0148212,8,255,0,-99.7712,0.230622,6.16224,0.529748,0.924193,0.691446,1.49816,0.00876502,0.0300298,0.00945795,0.230622,6.16224,0.691446,0.529748,0.924193,1.49816
106.152,0.335849,0.0148212,5,31,0,-102.581,0.22722,5.60095,0.514147,1.00486,0.693474,1.52693,0.0090114,0.0293335,0.00933646,0.22722,5.60095,0.693474,0.514147,1.00486,1.52693
108.776,0.953975,0.0148212,8,255,0,-104.581,0.312312,0.295939,0.317242,0.489581,0.544369,-0.364291,0.00905172,0.0233068,0.0169816,0.312312,0.295939,0.544369,0.317242,0.489581,-0.364291
112.297,0.811224,0.0148212,7,191,0,-102.635,0.319762,0.327237,0.336789,0.522014,0.549741,-0.166436,0.00850037,0.0221094,0.016633,0.319762,0.327237,0.549741,0.336789,0.522014,-0.166436
110.604,0.85192,0.0148212,8,511,0,-107.149,0.373689,0.172683,0.410842,0.983849,0.203793,1.00556,0.00806551,0.0221659,0.0159852,0.373689,0.172683,0.203793,0.410842,0.983849,1.00556
113.855,0.992105,0.0148212,8,319,0,-107.62,0.272055,0.44237,0.367468,0.614686,0.544957,0.15394,0.00785241,0.0259555,0.0150114,0.272055,0.44237,0.544957,0.367468,0.614686,0.15394
113.68,0.891545,0.0148212,8,383,0,-110.267,0.343066,0.278207,0.384129,0.824209,0.507916,0.686529,0.00797042,0.0194676,0.0167435,0.343066,0.278207,0.507916,0.384129,0.824209,0.686529
112.629,0.933831,0.0148212,8,511,0,-109.177,0.270474,1.0491,0.340308,0.749416,0.691935,0.285481,0.00894445,0.0235742,0.0183894,0.270474,1.0491,0.691935,0.340308,0.749416,0.285481
108.448,0.787137,0.0148212,6,127,0,-103.638,0.259153,1.98766,0.350168,0.718401,0.619852,0.349698,0.0098257,0.021732,0.0193113,0.259153,1.98766,0.619852,0.350168,0.718401,0.349698
108.215,0.991113,0.0148212,7,255,0,-102.682,0.232817,2.03455,0.351614,0.605283,0.640668,0.10385,0.0116767,0.0308703,0.0178666,0.232817,2.03455,0.640668,0.351614,0.605283,0.10385
107.997,0.998617,0.0148212,7,191,0,-103.528,0.249016,1.21894,0.285168,0.447201,0.680991,-0.504873,0.00835063,0.0282392,0.021697,0.249016,1.21894,0.680991,0.285168,0.447201,-0.504873
112.849,0.998057,0.0148212,8,255,0,-105.711,0.245586,4.64333,0.351863,0.616389,0.729162,0.157378,0.00756872,0.0269619,0.017418,0.245586,4.64333,0.729162,0.351863,0.616389,0.157378
112.879,0.897756,0.0148212,6,63,0,-109.938,0.241171,5.56466,0.346778,0.629407,0.698168,0.126279,0.00745833,0.0260843,0.0171797,0.241171,5.56466,0.698168,0.346778,0.629407,0.126279
108.187,0.962538,0.0148212,6,63,0,-105.408,0.246095,4.98287,0.353956,0.59653,0.63446,0.0893904,0.00715762,0.0246413,0.0173058,0.246095,4.98287,0.63446,0.353956,0.59653,0.0893904
110.577,0.965359,0.0148212,7,127,0,-100.062,0.229669,2.10747,0.337639,0.744779,0.595311,0.342687,0.00843679,0.0294348,0.0214168,0.229669,2.10747,0.595311,0.337639,0.744779,0.342687
112.169,0.984879,0.0148212,7,127,0,-104.626,0.236725,2.35743,0.381949,0.613366,0.613002,0.199697,0.0069525,0.0267148,0.0141755,0.236725,2.35743,0.613002,0.381949,0.613366,0.199697
113.351,0.541469,0.0148212,6,127,0,-107.752,0.225416,2.48899,0.389557,0.714724,0.579897,0.463512,0.00660868,0.0273357,0.0139833,0.225416,2.48899,0.579897,0.389557,0.714724,0.463512
109.76,0.674438,0.0148212,8,255,0,-108.793,0.278968,1.49684,0.313182,0.48762,0.762593,-0.286497,0.0108489,0.02314,0.0192956,0.278968,1.49684,0.762593,0.313182,0.48762,-0.286497
111.67,0.962849,0.0148212,9,511,0,-104.946,0.359144,0.321432,0.300736,0.519612,0.618435,-0.271021,0.00838947,0.0182448,0.0205294,0.359144,0.321432,0.618435,0.300736,0.519612,-0.271021
112.758,0.923504,0.0148212,9,511,0,-109.485,0.21108,5.09524,0.428824,0.839948,0.552762,0.870216,0.00784083,0.0288579,0.0128477,0.21108,5.09524,0.552762,0.428824,0.839948,0.870216
114.444,0.865687,0.0148212,7,127,0,-111.191,0.215814,1.81827,0.427657,1.00362,0.518672,1.07027,0.00724134,0.0288865,0.013995,0.215814,1.81827,0.518672,0.427657,1.00362,1.07027
114.801,0.963162,0.0148212,8,511,0,-111.402,0.287037,2.58908,0.352417,0.744237,0.806398,0.383797,0.00837115,0.021019,0.0183007,0.287037,2.58908,0.806398,0.352417,0.744237,0.383797
112.972,0.607288,0.0148212,8,255,0,-105.136,0.262084,3.70758,0.388054,0.617627,0.739928,0.292649,0.00922761,0.0226164,0.0138857,0.262084,3.70758,0.739928,0.388054,0.617627,0.292649
109.187,0.809697,0.0148212,7,127,0,-105.147,0.282075,5.30329,0.391319,0.589388,0.79753,0.222902,0.00834999,0.019364,0.0131209,0.282075,5.30329,0.79753,0.391319,0.589388,0.222902
113.552,0.857961,0.0148212,7,127,0,-105.136,0.284033,1.26978,0.436732,1.03875,0.774638,1.184,0.00896347,0.0223366,0.013952,0.284033,1.26978,0.774638,0.436732,1.03875,1.184
113.391,0.883758,0.0148212,8,255,0,-109.326,0.226876,3.73742,0.438547,0.987427,0.648255,1.08698,0.00975159,0.029451,0.0132248,0.226876,3.73742,0.648255,0.438547,0.987427,1.08698
112.604,0.964988,0.0148212,7,175,0,-110.078,0.214592,3.16179,0.473877,0.948565,0.56647,1.3251,0.00943281,0.0297478,0.0121974,0.214592,3.16179,0.56647,0.473877,0.948565,1.3251
115.05,0.643899,0.0148212,8,255,0,-109.771,0.256603,1.56838,0.447019,1.00828,0.685066,1.18952,0.00880278,0.0245509,0.0126655,0.256603,1.56838,0.685066,0.447019,1.00828,1.18952
114.701,0.610633,0.0148212,5,63,0,-108.969,0.247697,2.28374,0.456802,0.854619,0.649523,1.02327,0.0092411,0.0246893,0.0114438,0.247697,2.28374,0.649523,0.456802,0.854619,1.02327
114.049,0.69199,0.0148212,6,127,0,-108.451,0.241654,2.9074,0.448617,0.924257,0.696182,1.06822,0.00820049,0.0280323,0.0127218,0.241654,2.9074,0.696182,0.448617,0.924257,1.06822
115.441,0.217005,0.0148212,8,255,0,-108.052,0.268736,1.55459,0.366611,0.64135,0.700963,0.218866,0.00823049,0.0227119,0.0156805,0.268736,1.55459,0.700963,0.366611,0.64135,0.218866
113.119,0.93413,0.0148212,7,147,0,-110.744,0.299853,3.14187,0.357236,0.708092,0.875003,0.347052,0.00914664,0.019091,0.0171832,0.299853,3.14187,0.875003,0.357236,0.708092,0.347052
112.68,0.854337,0.0148212,7,191,0,-108.702,0.300666,2.63805,0.414519,0.759157,0.832358,0.629216,0.00887639,0.0186004,0.0126882,0.300666,2.63805,0.832358,0.414519,0.759157,0.629216
111.477,0.999709,0.0148212,6,63,0,-109.922,0.297926,2.38409,0.424169,0.702237,0.794116,0.597074,0.00884518,0.0181054,0.0120867,0.297926,2.38409,0.794116,0.424169,0.702237,0.597074
111.623,0.92218,0.0148212,6,103,1,-107.495,0.296207,2.37023,0.464628,0.802471,0.821666,0.993795,0.00865248,0.0192495,0.0108753,0.296207,2.37023,0.821666,0.464628,0.802471,0.993795
108.999,0.960221,0.0148212,8,255,0,-106.589,0.31976,0.682815,0.398738,1.01535,0.802801,0.917042,0.0104063,0.018799,0.0150169,0.31976,0.682815,0.802801,0.398738,1.01535,0.917042
103.498,0.988674,0.0148212,8,255,0,-97.8121,0.267754,1.29005,0.46937,0.888781,0.684057,1.01944,0.0112131,0.0206712,0.00850657,0.267754,1.29005,0.684057,0.46937,0.888781,1.01944
107.883,0.912212,0.0148212,6,106,1,-101.833,0.268614,1.50917,0.493076,0.77127,0.67196,1.04577,0.0112386,0.0216946,0.00909594,0.268614,1.50917,0.67196,0.493076,0.77127,1.04577
109.76,0.786871,0.0148212,7,179,1,-102.536,0.283958,3.69906,0.398422,0.741776,0.863748,0.556816,0.0112228,0.0208392,0.0134244,0.283958,3.69906,0.863748,0.398422,0.741776,0.556816
110.214,0.584886,0.0148212,7,255,0,-105.666,0.300944,1.04237,0.443446,0.952552,0.803353,1.06664,0.00787896,0.0217988,0.0131441,0.300944,1.04237,0.803353,0.443446,0.952552,1.06664
113.346,0.177121,0.0148212,8,255,0,-102.133,0.272788,1.07971,0.437956,1.09944,0.669266,1.26248,0.00869504,0.0216615,0.013827,0.272788,1.07971,0.669266,0.437956,1.09944,1.26248
115.21,0.967769,0.0148212,8,383,0,-112.614,0.221102,2.91359,0.454216,0.999168,0.578019,1.17347,0.00848335,0.0288653,0.0120809,0.221102,2.91359,0.578019,0.454216,0.999168,1.17347
112.921,0.797691,0.0148212,6,110,1,-109.988,0.222499,1.98085,0.443449,0.921456,0.557197,1.00045,0.00902902,0.0275418,0.0115368,0.222499,1.98085,0.557197,0.443449,0.921456,1.00045
112.451,0.336675,0.0148212,8,255,0,-103.786,0.251228,3.33584,0.33592,0.595243,0.687703,0.0244754,0.00906622,0.025156,0.0190331,0.251228,3.33584,0.687703,0.33592,0.595243,0.0244754
111.632,0.948043,0.0148212,7,191,0,-108.035,0.251425,2.66992,0.33456,0.64991,0.691851,0.070507,0.00898911,0.0254236,0.0179131,0.251425,2.66992,0.691851,0.33456,0.64991,0.070507
111.923,0.999777,0.0148212,7,127,0,-109.284,0.233529,5.34313,0.336208,0.692806,0.62626,0.187543,0.00944163,0.0268851,0.0182671,0.233529,5.34313,0.62626,0.336208,0.692806,0.187543
113.407,0.988329,0.0148212,7,127,0,-108.381,0.245943,2.73252,0.335463,0.623656,0.706799,0.0522231,0.00922503,0.0260549,0.0174561,0.245943,2.73252,0.706799,0.335463,0.623656,0.0522231
115.748,0.82417,0.0148212,8,255,0,-110.627,0.268253,1.65736,0.419297,0.829579,0.707684,0.797829,0.00840129,0.0228022,0.013226,0.268253,1.65736,0.707684,0.419297,0.829579,0.797829
114.706,0.800857,0.0148212,8,255,0,-111.476,0.223868,2.30306,0.376507,0.774621,0.582323,0.490749,0.0086108,0.0289609,0.0156006,0.223868,2.30306,0.582323,0.376507,0.774621,0.490749
109.066,0.911955,0.0148212,8,511,0,-107.622,0.316585,0.696471,0.328982,0.634384,0.706788,0.0460045,0.00934577,0.0176547,0.018036,0.316585,0.696471,0.706788,0.328982,0.634384,0.0460045
113.92,0.935211,0.0148212,9,511,0,-107.811,0.235862,2.28561,0.438776,1.12661,0.58351,1.199,0.00880332,0.0259113,0.0131219,0.235862,2.28561,0.58351,0.438776,1.12661,1.199
112.467,0.441471,0.0148212,7,255,0,-111.141,0.228006,2.54158,0.432502,1.0678,0.581461,1.23302,0.00895893,0.0253976,0.0136844,0.228006,2.54158,0.581461,0.432502,1.0678,1.23302
113.34,0.68249,0.0148212,8,271,0,-107.83,0.262188,1.89433,0.389739,0.703978,0.708565,0.395633,0.00865019,0.0236669,0.0135931,0.262188,1.89433,0.708565,0.389739,0.703978,0.395633
112.84,0.831003,0.0148212,7,255,0,-109.803,0.259224,2.4501,0.404121,0.686549,0.713129,0.494304,0.00925047,0.0249642,0.0143302,0.259224,2.4501,0.713129,0.404121,0.686549,0.494304
110.226,0.999201,0.0148212,5,63,0,-107.682,0.246658,2.66622,0.382428,0.774028,0.690433,0.501976,0.00941759,0.0241442,0.0141019,0.246658,2.66622,0.690433,0.382428,0.774028,0.501976
111.864,0.909446,0.0148212,6,95,0,-106.282,0.255532,2.29142,0.391312,0.734522,0.645208,0.554982,0.00951302,0.0238164,0.0159825,0.255532,2.29142,0.645208,0.391312,0.734522,0.554982
113.986,0.954541,0.0148212,7,207,0,-109.332,0.250368,2.60579,0.379851,0.744419,0.667746,0.54059,0.0096532,0.0235685,0.0160344,0.250368,2.60579,0.667746,0.379851,0.744419,0.54059
114.368,0.921128,0.0148212,8,511,0,-111.363,0.252196,1.80288,0.36417,0.706543,0.695779,0.35855,0.00973817,0.0260239,0.01697,0.252196,1.80288,0.695779,0.36417,0.706543,0.35855
110.502,0.998108,0.0148212,7,159,0,-108.668,0.26255,0.716493,0.328699,0.602136,0.599748,-0.0462773,0.00780959,0.0240692,0.0169007,0.26255,0.716493,0.599748,0.328699,0.602136,-0.0462773
110.44,0.960175,0.0148212,9,511,0,-105.385,0.372322,0.195322,0.388487,0.897812,0.296102,0.698221,0.00800811,0.0191314,0.0151115,0.372322,0.195322,0.296102,0.388487,0.897812,0.698221
111.786,0.992843,0.0148212,9,511,0,-107.167,0.379626,0.258042,0.316949,0.503793,0.537101,-0.283258,0.00879287,0.0168103,0.0187975,0.379626,0.258042,0.537101,0.316949,0.503793,-0.283258
110.791,0.982182,0.0148212,7,127,0,-108.235,0.412279,0.247254,0.32431,0.658392,0.546948,0.0992777,0.00898155,0.0148603,0.0195339,0.412279,0.247254,0.546948,0.32431,0.658392,0.0992777
110.741,0.997983,0.0148212,7,127,0,-108.907,0.423732,0.238865,0.336396,0.646855,0.580785,0.160124,0.00885036,0.0153427,0.0192345,0.423732,0.238865,0.580785,0.336396,0.646855,0.160124
110.466,0.88107,0.0148212,6,127,0,-104.213,0.415391,0.25952,0.335623,0.572461,0.592679,0.000750844,0.00851705,0.0137511,0.0183044,0.415391,0.25952,0.592679,0.335623,0.572461,0.000750844
108.419,0.989536,0.0148212,8,255,0,-105.577,0.341185,0.164862,0.38355,0.677917,0.146195,0.382606,0.008199,0.0237633,0.0141185,0.341185,0.164862,0.146195,0.38355,0.677917,0.382606
111.918,0.998175,0.0148212,8,255,0,-107.695,0.389532,0.27218,0.354371,0.779562,0.589822,0.451428,0.00871388,0.0161869,0.0187354,0.389532,0.27218,0.589822,0.354371,0.779562,0.451428
112.306,0.986035,0.0148212,8,255,0,-109.814,0.35373,0.309122,0.332372,0.54971,0.589781,-0.127405,0.00851701,0.0181224,0.0168797,0.35373,0.309122,0.589781,0.332372,0.54971,-0.127405
110.488,0.762702,0.0148212,8,319,0,-107.243,0.289376,0.511149,0.279369,0.527184,0.623963,-0.289648,0.00986912,0.0245143,0.0244768,0.289376,0.511149,0.623963,0.279369,0.527184,-0.289648
107.371,0.970029,0.0148212,6,63,0,-105.504,0.292278,0.553245,0.272287,0.562507,0.580427,-0.254992,0.00995811,0.0202535,0.0259026,0.292278,0.553245,0.580427,0.272287,0.562507,-0.254992
109.433,0.972462,0.0148212,6,63,0,-102.458,0.300909,0.516953,0.282908,0.567462,0.605082,-0.205647,0.0103061,0.021054,0.0245504,0.300909,0.516953,0.605082,0.282908,0.567462,-0.205647
106.916,0.959848,0.0148212,8,255,0,-103.185,0.236104,0.381246,0.280229,0.407258,0.359147,-0.699606,0.00760229,0.0288045,0.0206476,0.236104,0.381246,0.359147,0.280229,0.407258,-0.699606
111.72,0.992362,0.0148212,8,255,0,-103.155,0.287897,4.39567,0.408913,0.693023,0.837091,0.560119,0.00965417,0.0202171,0.0134621,0.287897,4.39567,0.837091,0.408913,0.693023,0.560119
113.508,0.906751,0.0148212,8,255,0,-108.66,0.310462,0.424938,0.419317,1.02006,0.599128,1.05257,0.00913384,0.0212236,0.0150566,0.310462,0.424938,0.599128,0.419317,1.02006,1.05257
112.994,0.981457,0.0148212,8,383,0,-110.812,0.285937,0.718926,0.427969,1.115,0.663211,1.23633,0.00834119,0.0205735,0.0142235,0.285937,0.718926,0.663211,0.427969,1.115,1.23633
111.638,0.606469,0.0148212,8,255,0,-105.452,0.204035,4.84979,0.349852,0.58088,0.558294,-0.0055346,0.00951168,0.0323808,0.0155461,0.204035,4.84979,0.558294,0.349852,0.58088,-0.0055346
114.553,0.981728,0.0148212,7,255,0,-105.435,0.256665,2.43222,0.348049,0.602789,0.669728,0.0855762,0.00679783,0.0237362,0.0174215,0.256665,2.43222,0.669728,0.348049,0.602789,0.0855762
112.787,0.932317,0.0148212,8,255,0,-110.048,0.262621,1.19531,0.35087,0.585596,0.637414,0.0865503,0.00879682,0.0222393,0.0169184,0.262621,1.19531,0.637414,0.35087,0.585596,0.0865503
114.29,0.971996,0.0148212,8,383,0,-108.178,0.280184,0.743285,0.424013,0.983663,0.655397,1.05716,0.0083372,0.0218411,0.0142144,0.280184,0.743285,0.655397,0.424013,0.983663,1.05716
112.447,0.907482,0.0148212,7,127,0,-110.185,0.293495,0.642161,0.428368,0.806913,0.679503,0.84606,0.00666232,0.0209024,0.0131037,0.293495,0.642161,0.679503,0.428368,0.806913,0.84606
114.164,0.706495,0.0148212,7,127,0,-110.184,0.271751,0.762322,0.422676,0.788468,0.630634,0.802353,0.00881651,0.0223964,0.013166,0.271751,0.762322,0.630634,0.422676,0.788468,0.802353
105.865,0.967277,0.0148212,7,127,0,-99.7338,0.233226,0.350583,0.451586,0.729227,0.377916,0.758753,0.00784331,0.0306828,0.0102634,0.233226,0.350583,0.377916,0.451586,0.729227,0.758753
112.503,0.628554,0.0148212,7,255,0,-103.516,0.223135,0.779503,0.446604,1.02561,0.503835,1.24926,0.0100245,0.0303656,0.0137098,0.223135,0.779503,0.503835,0.446604,1.02561,1.24926
112.395,0.8219,0.0148212,8,511,0,-107.771,0.256761,1.48369,0.394365,0.995406,0.655636,0.924762,0.00932765,0.0233507,0.0158811,0.256761,1.48369,0.655636,0.394365,0.995406,0.924762
114.659,0.959017,0.0148212,7,191,0,-111.479,0.277557,1.22507,0.421092,0.943565,0.718058,0.976924,0.00864711,0.0229055,0.0144693,0.277557,1.22507,0.718058,0.421092,0.943565,0.976924
113.571,0.922521,0.0148212,7,127,0,-110.415,0.259234,1.51312,0.408637,0.663142,0.652558,0.429818,0.00903667,0.0228342,0.0124219,0.259234,1.51312,0.652558,0.408637,0.663142,0.429818
112.755,0.84814,0.0148212,5,47,0,-108.264,0.260634,1.38173,0.414121,0.692699,0.65333,0.497201,0.00915298,0.0237754,0.0125374,0.260634,1.38173,0.65333,0.414121,0.692699,0.497201
114.833,0.83833,0.0148212,6,115,0,-110.245,0.273778,0.977184,0.423197,0.826235,0.705625,0.849129,0.00768314,0.0228388,0.0134258,0.273778,0.977184,0.705625,0.423197,0.826235,0.849129
114.481,0.907328,0.0148212,8,255,0,-112.205,0.258303,3.05876,0.384448,0.74569,0.712251,0.531317,0.00857479,0.024981,0.0164372,0.258303,3.05876,0.712251,0.384448,0.74569,0.531317
110.208,0.604731,0.0148212,8,255,0,-107.413,0.263122,0.523895,0.31517,0.652173,0.510891,0.0278763,0.00892717,0.0249307,0.0206782,0.263122,0.523895,0.510891,0.31517,0.652173,0.0278763
109.687,0.998647,0.0148212,7,255,0,-99.9992,0.278345,0.532737,0.308326,0.548625,0.638701,-0.233281,0.00798631,0.026107,0.018931,0.278345,0.532737,0.638701,0.308326,0.548625,-0.233281
113.317,0.956272,0.0148212,5,31,0,-107.797,0.272301,0.585762,0.308829,0.536852,0.622057,-0.218519,0.00809165,0.0257563,0.0200242,0.272301,0.585762,0.622057,0.308829,0.536852,-0.218519
116.034,0.742966,0.0148212,8,511,0,-110.897,0.241876,2.82874,0.378366,0.715717,0.665897,0.450446,0.00702127,0.026768,0.0158257,0.241876,2.82874,0.665897,0.378366,0.715717,0.450446
116.286,0.999765,0.0148212,8,383,0,-114.174,0.232933,1.7987,0.401166,0.822927,0.600915,0.744184,0.00815077,0.0271674,0.0150012,0.232933,1.7987,0.600915,0.401166,0.822927,0.744184
114.249,0.512164,0.0148212,8,383,0,-111.702,0.246677,3.05942,0.333114,0.640224,0.68506,0.0850236,0.00792278,0.0260712,0.0188058,0.246677,3.05942,0.68506,0.333114,0.640224,0.0850236
113.438,0.96097,0.0148212,7,127,0,-108.637,0.245699,6.65449,0.349052,0.712984,0.692725,0.315317,0.0070142,0.0255407,0.0181683,0.245699,6.65449,0.692725,0.349052,0.712984,0.315317
111.84,0.652407,0.0148212,7,159,0,-106.009,0.341091,0.231028,0.402231,0.718487,0.425275,0.535368,0.00904379,0.0220059,0.0140787,0.341091,0.231028,0.425275,0.402231,0.718487,0.535368
113.954,0.93032,0.0148212,8,383,0,-105.251,0.23566,1.67621,0.444656,0.966816,0.611152,1.0773,0.00981755,0.0268268,0.0120494,0.23566,1.67621,0.611152,0.444656,0.966816,1.0773
114.88,0.868036,0.0148212,6,127,0,-111.718,0.236864,2.22649,0.453498,0.988875,0.624191,1.18659,0.00999313,0.0262722,0.0120931,0.236864,2.22649,0.624191,0.453498,0.988875,1.18659
112.802,0.385707,0.0148212,8,383,0,-105.438,0.281381,0.42679,0.348146,0.540672,0.529058,-0.0715595,0.00774809,0.02434,0.0161069,0.281381,0.42679,0.529058,0.348146,0.540672,-0.0715595
113.139,0.957862,0.0148212,8,303,0,-106.053,0.257971,1.80043,0.380006,0.855336,0.704759,0.718788,0.00721389,0.0244458,0.0172497,0.257971,1.80043,0.704759,0.380006,0.855336,0.718788
114.745,0.990097,0.0148212,7,255,0,-111.075,0.243862,2.40817,0.386299,0.715995,0.632053,0.45261,0.00659257,0.0255598,0.0150661,0.243862,2.40817,0.632053,0.386299,0.715995,0.45261
114.526,0.949334,0.0148212,8,255,0,-112.767,0.241135,2.65486,0.387037,0.78373,0.671067,0.575573,0.00987288,0.0276863,0.0156709,0.241135,2.65486,0.671067,0.387037,0.78373,0.575573
112.231,0.928702,0.0148212,7,219,1,-110.791,0.241041,2.75162,0.348824,0.652701,0.610005,0.19512,0.0106912,0.0258481,0.0181158,0.241041,2.75162,0.610005,0.348824,0.652701,0.19512
112.72,0.92173,0.0148212,8,255,0,-107.908,0.249169,1.73742,0.379763,0.721727,0.63741,0.520797,0.0079899,0.0237688,0.0163675,0.249169,1.73742,0.63741,0.379763,0.721727,0.520797
110.146,0.355548,0.0148212,9,511,0,-100.342,0.250586,1.8059,0.456764,1.28383,0.649591,1.41914,0.0103869,0.0233366,0.0116163,0.250586,1.8059,0.649591,0.456764,1.28383,1.41914
110.769,0.627775,0.0148212,8,255,0,-105.212,0.231125,2.56972,0.430012,0.812848,0.663184,0.777115,0.007714,0.0298098,0.012332,0.231125,2.56972,0.663184,0.430012,0.812848,0.777115
111.361,0.466358,0.0148212,6,63,0,-106.484,0.232665,3.42606,0.428175,0.743036,0.593195,0.738104,0.0087972,0.0243011,0.0120831,0.232665,3.42606,0.593195,0.428175,0.743036,0.738104
112.268,0.946636,0.0148212,7,255,0,-108.115,0.253783,2.62204,0.381114,1.08124,0.68035,0.881271,0.00832434,0.0253789,0.0179117,0.253783,2.62204,0.68035,0.381114,1.08124,0.881271
113.819,0.74021,0.0148212,7,255,0,-106.87,0.253015,3.08191,0.434438,1.12762,0.668663,1.28887,0.00913366,0.0228716,0.0139978,0.253015,3.08191,0.668663,0.434438,1.12762,1.28887
