# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = real_model_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = real_data.R
# init = 2 (Default)
# random
#   seed = 4166733226
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1.1,theta1.2,theta1.3,theta1.4,lambda.1,lambda.2,sigma,V0,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6
# Adaptation terminated
# Step size = 0.0909249
# Diagonal elements of inverse mass matrix:
# 1.10562, 0.900138, 0.453338, 0.249102, 0.453292, 0.498811, 0.00542469, 2.92607
66.8912,0.994881,0.0909249,5,31,0,-60.4222,0.488995,0.121036,3.33851,0.299677,1.81642,-0.245608,1.07533,0.255609,0.488995,0.121036,1.81642,3.33851,0.299677,-0.245608
70.7364,0.987913,0.0909249,5,31,0,-58.7532,1.12311,0.129025,0.523978,0.209578,2.13241,-1.29579,0.899058,1.29425,1.12311,0.129025,2.13241,0.523978,0.209578,-1.29579
71.6699,0.993662,0.0909249,5,31,0,-67.3118,1.52107,0.15554,0.397349,0.290732,2.07617,-0.896037,0.884135,1.87387,1.52107,0.15554,2.07617,0.397349,0.290732,-0.896037
73.1796,0.984074,0.0909249,4,15,0,-69.6151,0.930523,0.236128,0.464454,0.205394,2.17293,-0.71894,0.896947,1.69414,0.930523,0.236128,2.17293,0.464454,0.205394,-0.71894
72.1113,0.958475,0.0909249,6,63,0,-68.3433,1.4637,0.248068,0.488689,0.241887,2.05132,-0.390048,0.832512,0.441718,1.4637,0.248068,2.05132,0.488689,0.241887,-0.390048
73.8633,0.9994,0.0909249,5,31,0,-71.0172,0.568536,0.231347,0.775324,0.343217,1.93397,-0.25891,0.869521,0.533383,0.568536,0.231347,1.93397,0.775324,0.343217,-0.25891
75.3412,0.99814,0.0909249,5,31,0,-70.9781,0.860427,0.230427,0.689139,0.324842,2.04588,-0.102935,0.852604,1.10366,0.860427,0.230427,2.04588,0.689139,0.324842,-0.102935
75.4046,0.987605,0.0909249,5,31,0,-71.9504,2.31559,0.175981,2.48994,0.309352,2.09415,1.2429,0.865379,1.09367,2.31559,0.175981,2.09415,2.48994,0.309352,1.2429
75.1723,0.98994,0.0909249,5,31,0,-72.5457,0.458225,0.306949,0.584945,0.363008,1.65104,0.95913,0.857959,0.752985,0.458225,0.306949,1.65104,0.584945,0.363008,0.95913
69.8125,0.988517,0.0909249,5,47,0,-66.8982,0.698607,0.240101,1.65729,0.365403,3.72869,-0.573998,0.860523,0.213448,0.698607,0.240101,3.72869,1.65729,0.365403,-0.573998
74.2089,0.989852,0.0909249,5,31,0,-66.2392,1.07146,0.157361,1.38679,0.227589,1.78016,0.713177,0.79487,2.13547,1.07146,0.157361,1.78016,1.38679,0.227589,0.713177
72.0611,0.933861,0.0909249,4,15,0,-67.7498,0.620846,0.238233,1.93957,0.398569,2.24548,1.08072,0.790152,0.273277,0.620846,0.238233,2.24548,1.93957,0.398569,1.08072
69.4101,0.967944,0.0909249,5,31,0,-63.9726,0.714449,0.442346,1.82967,0.281425,1.68208,0.785895,0.794903,0.488784,0.714449,0.442346,1.68208,1.82967,0.281425,0.785895
72.6443,0.994542,0.0909249,4,15,0,-66.7733,0.508056,0.074032,2.25829,0.32623,1.32885,0.3223,0.84518,0.529811,0.508056,0.074032,1.32885,2.25829,0.32623,0.3223
75.9533,0.9942,0.0909249,4,15,0,-70.0065,2.071,0.161024,1.59382,0.27965,0.826874,0.325206,0.832526,1.68458,2.071,0.161024,0.826874,1.59382,0.27965,0.325206
74.9344,0.970125,0.0909249,4,15,0,-70.9597,0.885874,0.133871,1.12875,0.345546,0.648195,0.349795,0.837306,1.22096,0.885874,0.133871,0.648195,1.12875,0.345546,0.349795
73.6877,0.99909,0.0909249,5,31,0,-71.3406,2.28385,0.151389,1.18358,0.215211,-0.0710249,0.0638996,0.833189,1.68892,2.28385,0.151389,-0.0710249,1.18358,0.215211,0.0638996
74.5036,0.938279,0.0909249,6,63,0,-65.4863,0.658068,0.288648,1.44665,0.385745,2.48233,0.494677,1.00342,1.24149,0.658068,0.288648,2.48233,1.44665,0.385745,0.494677
74.7822,0.994053,0.0909249,5,63,0,-70.2153,1.00926,0.166532,0.895883,0.41246,0.582535,2.45448,0.877965,1.63526,1.00926,0.166532,0.582535,0.895883,0.41246,2.45448
75.4513,0.972088,0.0909249,5,31,0,-71.4733,1.41938,0.16698,1.81951,0.202504,1.43517,1.32685,0.857181,1.25291,1.41938,0.16698,1.43517,1.81951,0.202504,1.32685
72.7442,0.973103,0.0909249,6,63,0,-69.5925,0.329121,0.10399,0.787121,0.2833,0.844687,2.42968,0.864806,1.21932,0.329121,0.10399,0.844687,0.787121,0.2833,2.42968
75.5109,0.998104,0.0909249,5,31,0,-71.4722,0.482888,0.299812,1.21391,0.444861,1.32622,2.88719,0.906148,2.42144,0.482888,0.299812,1.32622,1.21391,0.444861,2.88719
71.9601,0.905566,0.0909249,6,63,0,-68.2165,0.692182,0.28004,0.410704,0.413212,3.01817,1.81068,1.01141,0.373048,0.692182,0.28004,3.01817,0.410704,0.413212,1.81068
78.6762,0.81902,0.0909249,6,63,0,-68.3913,1.83688,0.223559,0.446592,1.25058,2.23589,0.278423,0.817006,0.00166099,1.83688,0.223559,2.23589,0.446592,1.25058,0.278423
78.0244,0.0670192,0.0909249,5,31,0,-74.8179,2.16305,0.210642,0.431737,1.40423,2.18434,0.296916,0.828457,0.00185318,2.16305,0.210642,2.18434,0.431737,1.40423,0.296916
80.4747,0.999491,0.0909249,4,15,0,-77.1479,0.450688,0.42884,0.265335,1.34523,1.87682,0.14235,0.775551,0.014863,0.450688,0.42884,1.87682,0.265335,1.34523,0.14235
78.11,0.861546,0.0909249,5,47,0,-73.9275,0.285129,0.542077,0.331819,0.571437,2.65275,1.51986,0.87393,0.0370556,0.285129,0.542077,2.65275,0.331819,0.571437,1.51986
76.2884,0.926265,0.0909249,4,31,0,-73.3098,0.278853,0.513802,0.285765,0.56272,2.88064,1.71227,0.878345,0.0400664,0.278853,0.513802,2.88064,0.285765,0.56272,1.71227
77.8145,0.891843,0.0909249,5,63,0,-72.3606,0.338727,0.395939,0.197344,1.47952,2.62333,0.495687,0.758376,0.0404873,0.338727,0.395939,2.62333,0.197344,1.47952,0.495687
75.7126,0.834762,0.0909249,5,31,0,-74.1439,1.0341,0.233712,0.493018,0.565907,1.20565,0.357896,0.996186,0.00358161,1.0341,0.233712,1.20565,0.493018,0.565907,0.357896
79.4423,0.985029,0.0909249,5,63,0,-71.8206,0.307845,0.240896,0.201856,1.49366,1.31484,0.485923,0.833312,0.0411942,0.307845,0.240896,1.31484,0.201856,1.49366,0.485923
77.5922,0.982991,0.0909249,5,31,0,-75.7671,0.485267,0.207688,0.257251,1.48507,1.73171,-0.0116177,0.761285,0.0120893,0.485267,0.207688,1.73171,0.257251,1.48507,-0.0116177
76.5808,0.817737,0.0909249,5,31,0,-72.2628,0.241024,0.222809,0.224983,0.878787,1.99807,0.467899,0.942332,0.044924,0.241024,0.222809,1.99807,0.224983,0.878787,0.467899
78.2506,0.874252,0.0909249,5,63,0,-71.6063,0.183152,1.72782,0.366475,0.58366,1.0173,1.51282,0.867422,0.0189058,0.183152,1.72782,1.0173,0.366475,0.58366,1.51282
80.4284,0.991345,0.0909249,5,31,0,-76.6193,0.160894,1.40637,0.216193,0.875853,1.19721,0.24473,0.862179,0.0440099,0.160894,1.40637,1.19721,0.216193,0.875853,0.24473
79.3462,0.907122,0.0909249,5,31,0,-77.5864,0.22066,0.682154,0.287984,0.966839,0.726268,0.789958,0.766331,0.0266756,0.22066,0.682154,0.726268,0.287984,0.966839,0.789958
77.5051,0.813383,0.0909249,5,31,0,-74.473,0.212276,2.55697,0.233334,1.09597,1.41444,-0.266167,0.91716,0.0225949,0.212276,2.55697,1.41444,0.233334,1.09597,-0.266167
77.4577,0.961684,0.0909249,5,31,0,-74.8151,0.251018,0.146613,0.238209,1.12804,1.32606,1.14998,0.807445,0.045908,0.251018,0.146613,1.32606,0.238209,1.12804,1.14998
76.8908,0.805963,0.0909249,4,31,0,-71.3225,0.560988,0.130274,0.234163,1.1073,1.28211,0.942609,0.792726,0.0377224,0.560988,0.130274,1.28211,0.234163,1.1073,0.942609
77.9765,0.995827,0.0909249,4,31,0,-72.5819,0.135333,1.2251,0.340646,0.451519,2.11751,1.26414,0.836992,0.0627421,0.135333,1.2251,2.11751,0.340646,0.451519,1.26414
79.5427,0.98635,0.0909249,5,31,0,-75.2257,0.306492,0.412524,0.34856,0.849691,0.942561,1.06758,0.837041,0.0219905,0.306492,0.412524,0.942561,0.34856,0.849691,1.06758
75.4908,0.965221,0.0909249,5,31,0,-74.7683,0.258049,0.697021,0.802509,0.43545,1.61302,1.21972,0.881997,0.0118222,0.258049,0.697021,1.61302,0.802509,0.43545,1.21972
78.4777,0.554405,0.0909249,5,63,0,-73.732,0.430267,0.540283,0.498898,0.486928,1.70993,1.34197,0.885036,0.0135114,0.430267,0.540283,1.70993,0.498898,0.486928,1.34197
77.0418,0.760114,0.0909249,5,31,0,-74.363,1.07466,0.212699,0.221069,1.12963,2.5538,-0.0398084,0.878335,0.0364106,1.07466,0.212699,2.5538,0.221069,1.12963,-0.0398084
76.1725,0.917158,0.0909249,4,15,0,-73.8493,1.71399,0.17462,0.220443,1.13587,2.40455,-0.360078,0.894183,0.0162966,1.71399,0.17462,2.40455,0.220443,1.13587,-0.360078
77.1519,0.966755,0.0909249,5,31,0,-72.5102,0.385695,0.402658,0.426143,0.932834,0.993841,1.378,0.80464,0.00626832,0.385695,0.402658,0.993841,0.426143,0.932834,1.378
77.5795,0.718184,0.0909249,5,31,0,-73.488,0.160438,1.37948,0.166312,0.669346,1.68576,-0.157194,0.835425,0.0592079,0.160438,1.37948,1.68576,0.166312,0.669346,-0.157194
79.1075,0.985575,0.0909249,5,63,0,-74.6836,0.279497,1.2768,0.38582,0.785539,1.59978,1.54425,0.89174,0.0171191,0.279497,1.2768,1.59978,0.38582,0.785539,1.54425
79.0151,0.99869,0.0909249,4,31,0,-73.9448,0.350749,1.15045,0.367591,0.765366,1.59642,0.0840702,0.835508,0.00628127,0.350749,1.15045,1.59642,0.367591,0.765366,0.0840702
76.4817,0.987556,0.0909249,5,31,0,-75.004,0.303164,2.01195,0.500589,0.513734,1.34632,0.252637,0.762108,0.00595715,0.303164,2.01195,1.34632,0.500589,0.513734,0.252637
73.9432,0.736805,0.0909249,5,47,0,-72.1627,1.14578,0.0317317,0.183338,1.22706,1.64213,1.39356,0.932054,0.0593604,1.14578,0.0317317,1.64213,0.183338,1.22706,1.39356
78.8691,0.921446,0.0909249,5,31,0,-72.1169,1.13144,0.180412,0.390666,0.763555,1.0738,0.713397,0.800417,0.00875216,1.13144,0.180412,1.0738,0.390666,0.763555,0.713397
78.9734,0.979352,0.0909249,5,31,0,-76.2917,1.58236,0.179439,0.425442,0.763474,2.11205,0.707412,0.800024,0.0117478,1.58236,0.179439,2.11205,0.425442,0.763474,0.707412
78.5877,0.846162,0.0909249,5,31,0,-76.2997,1.15289,0.130142,0.350498,0.6787,2.15841,0.528956,0.836889,0.0188129,1.15289,0.130142,2.15841,0.350498,0.6787,0.528956
77.0783,0.95872,0.0909249,5,47,0,-75.2223,0.165864,0.36909,0.36674,0.631678,1.02039,1.29201,0.828547,0.0207056,0.165864,0.36909,1.02039,0.36674,0.631678,1.29201
76.8189,0.972589,0.0909249,4,15,0,-75.493,0.162324,0.337946,0.347073,0.637528,0.863306,1.35897,0.833902,0.0226829,0.162324,0.337946,0.863306,0.347073,0.637528,1.35897
78.9504,0.923854,0.0909249,5,31,0,-74.1717,0.272615,0.477038,0.333774,0.563844,1.22106,0.664894,0.795691,0.018885,0.272615,0.477038,1.22106,0.333774,0.563844,0.664894
79.6261,0.985959,0.0909249,4,31,0,-74.6989,0.375303,0.486358,0.38986,0.602573,1.46364,0.840996,0.851678,0.0314074,0.375303,0.486358,1.46364,0.38986,0.602573,0.840996
77.7881,0.943956,0.0909249,5,31,0,-74.707,0.919608,0.251593,0.306956,0.878358,1.27402,-0.28503,0.879557,0.00698785,0.919608,0.251593,1.27402,0.306956,0.878358,-0.28503
79.1393,0.977259,0.0909249,4,31,0,-74.6589,1.28458,0.170846,0.278123,1.06158,0.71279,0.48352,0.884784,0.0215802,1.28458,0.170846,0.71279,0.278123,1.06158,0.48352
78.9055,0.946994,0.0909249,5,63,0,-77.6844,0.295025,1.04586,0.278479,0.926858,2.10619,0.720821,0.790123,0.0186687,0.295025,1.04586,2.10619,0.278479,0.926858,0.720821
78.8929,0.803069,0.0909249,5,47,0,-76.4761,0.359454,0.247412,0.261375,0.637024,1.98293,1.11032,0.832151,0.0702298,0.359454,0.247412,1.98293,0.261375,0.637024,1.11032
78.1336,0.992626,0.0909249,5,31,0,-75.7152,0.525212,0.432618,0.317211,1.09273,2.27602,-0.213112,0.915637,0.00726747,0.525212,0.432618,2.27602,0.317211,1.09273,-0.213112
73.6154,0.585658,0.0909249,5,31,0,-69.8901,0.208198,3.12855,0.274179,0.629298,2.2565,-0.214861,0.857621,0.0395169,0.208198,3.12855,2.2565,0.274179,0.629298,-0.214861
74.6831,1,0.0909249,5,31,0,-72.2912,2.3668,0.0462325,0.258755,1.3179,0.805014,1.36616,0.801577,0.0287441,2.3668,0.0462325,0.805014,0.258755,1.3179,1.36616
77.1335,0.97525,0.0909249,5,31,0,-73.3856,0.509523,0.101462,0.199502,1.46063,1.1076,0.471668,0.885169,0.0391553,0.509523,0.101462,1.1076,0.199502,1.46063,0.471668
76.6489,0.970664,0.0909249,4,15,0,-73.3661,0.406004,0.394661,0.246015,2.42113,0.622728,0.171345,0.880423,0.0175849,0.406004,0.394661,0.622728,0.246015,2.42113,0.171345
77.8416,0.954915,0.0909249,5,31,0,-75.1067,0.279513,0.197137,0.2429,1.83783,0.906569,0.88416,0.806919,0.0305038,0.279513,0.197137,0.906569,0.2429,1.83783,0.88416
76.3973,0.476333,0.0909249,4,15,0,-73.8591,0.279438,0.178238,0.217977,1.9962,0.764713,0.805705,0.796715,0.0307699,0.279438,0.178238,0.764713,0.217977,1.9962,0.805705
77.992,0.406937,0.0909249,4,15,0,-68.4191,0.269493,0.217958,0.236124,1.51823,0.796628,0.504215,0.811226,0.0360735,0.269493,0.217958,0.796628,0.236124,1.51823,0.504215
79.2117,0.958647,0.0909249,5,31,0,-75.6386,0.993409,0.178318,0.24222,0.871488,1.07589,0.358357,0.881968,0.0412191,0.993409,0.178318,1.07589,0.24222,0.871488,0.358357
74.7144,0.834015,0.0909249,5,31,0,-72.501,1.00425,0.287383,0.182237,1.15439,0.813782,0.00569089,0.902835,0.0184378,1.00425,0.287383,0.813782,0.182237,1.15439,0.00569089
77.8275,0.918172,0.0909249,4,15,0,-73.506,0.715991,0.115415,0.262313,1.05469,1.37976,0.388979,0.917956,0.0231013,0.715991,0.115415,1.37976,0.262313,1.05469,0.388979
74.8318,0.784007,0.0909249,5,31,0,-71.39,0.531139,0.138496,0.230383,1.61325,2.62533,0.806886,0.842487,0.0385989,0.531139,0.138496,2.62533,0.230383,1.61325,0.806886
72.0295,0.784804,0.0909249,5,31,0,-70.4512,0.739596,0.279399,0.730124,0.347477,2.75617,-0.0302995,0.810164,0.00214124,0.739596,0.279399,2.75617,0.730124,0.347477,-0.0302995
72.5811,0.979295,0.0909249,5,31,0,-65.4709,0.643735,0.404003,0.253852,0.670208,2.01738,-0.634468,1.00867,0.0171796,0.643735,0.404003,2.01738,0.253852,0.670208,-0.634468
71.8636,0.985128,0.0909249,5,31,0,-69.3353,0.153383,0.627724,0.277324,0.706698,2.06324,2.33932,0.725833,0.108094,0.153383,0.627724,2.06324,0.277324,0.706698,2.33932
80.1798,1,0.0909249,5,31,0,-70.1868,0.670854,0.274305,0.326359,0.800003,2.27697,0.679639,0.785874,0.0217464,0.670854,0.274305,2.27697,0.326359,0.800003,0.679639
80.2101,0.731417,0.0909249,5,31,0,-77.4175,0.814092,0.225487,0.3218,0.961781,1.31827,0.470981,0.857281,0.0127806,0.814092,0.225487,1.31827,0.3218,0.961781,0.470981
80.464,0.980873,0.0909249,6,63,0,-78.8903,0.327835,0.49869,0.312146,0.807434,0.898421,0.350249,0.840204,0.0170586,0.327835,0.49869,0.898421,0.312146,0.807434,0.350249
79.0847,0.825015,0.0909249,5,63,0,-76.7817,0.892961,0.260651,0.274994,0.916873,2.30558,0.225361,0.888273,0.0145671,0.892961,0.260651,2.30558,0.274994,0.916873,0.225361
77.4773,0.963582,0.0909249,5,63,0,-75.2205,0.979995,0.123752,0.223054,1.52505,1.78326,0.715331,0.834969,0.0448347,0.979995,0.123752,1.78326,0.223054,1.52505,0.715331
75.9491,0.997416,0.0909249,4,31,0,-70.2556,0.209301,0.148585,0.138841,1.05108,1.55814,0.649585,0.841803,0.107835,0.209301,0.148585,1.55814,0.138841,1.05108,0.649585
75.067,0.989978,0.0909249,5,63,0,-72.1781,0.43371,0.118882,0.150049,0.819585,1.61274,0.931449,0.811819,0.129573,0.43371,0.118882,1.61274,0.150049,0.819585,0.931449
76.3568,0.837674,0.0909249,5,31,0,-70.433,0.721528,0.462004,0.422849,0.923344,2.88918,-0.345801,0.854288,0.00110842,0.721528,0.462004,2.88918,0.422849,0.923344,-0.345801
74.5224,0.982948,0.0909249,4,15,0,-73.2555,0.85303,0.355892,0.412936,0.674723,3.22806,-0.498436,0.895216,0.00142525,0.85303,0.355892,3.22806,0.412936,0.674723,-0.498436
76.5906,0.981856,0.0909249,5,31,0,-70.8776,0.336422,0.22856,0.252562,1.07783,1.91398,0.964349,0.725377,0.0435414,0.336422,0.22856,1.91398,0.252562,1.07783,0.964349
79.6458,0.800105,0.0909249,5,31,0,-69.4756,0.172098,0.652997,0.217664,0.800851,1.1589,0.614711,0.822364,0.0444056,0.172098,0.652997,1.1589,0.217664,0.800851,0.614711
76.408,0.900238,0.0909249,4,31,0,-72.645,0.402586,0.252345,0.221399,1.34937,0.754549,0.104617,0.842937,0.0392001,0.402586,0.252345,0.754549,0.221399,1.34937,0.104617
78.2188,0.979857,0.0909249,4,31,0,-72.7196,0.936702,0.378882,0.396189,0.964203,2.09473,0.306957,0.882949,0.00355481,0.936702,0.378882,2.09473,0.396189,0.964203,0.306957
78.4279,0.506225,0.0909249,5,31,0,-73.2403,0.690503,0.223232,0.433997,0.722204,1.17824,0.632454,0.87546,0.0140516,0.690503,0.223232,1.17824,0.433997,0.722204,0.632454
77.7259,0.992193,0.0909249,5,31,0,-76.3094,1.25187,0.166867,0.248287,0.795815,0.965212,0.218704,0.774727,0.0197264,1.25187,0.166867,0.965212,0.248287,0.795815,0.218704
78.728,0.97348,0.0909249,5,31,0,-74.3071,1.57732,0.181353,0.329213,0.596486,2.01694,0.0696666,0.815467,0.0135773,1.57732,0.181353,2.01694,0.329213,0.596486,0.0696666
79.977,0.372932,0.0909249,6,79,0,-74.3574,1.01259,0.213788,0.329949,1.24848,1.84,0.369663,0.872432,0.00798709,1.01259,0.213788,1.84,0.329949,1.24848,0.369663
79.4672,0.997771,0.0909249,4,31,0,-77.0848,0.238758,0.553719,0.228863,0.953119,1.19298,0.243,0.749515,0.0293844,0.238758,0.553719,1.19298,0.228863,0.953119,0.243
76.8514,0.992852,0.0909249,5,31,0,-74.0193,0.15719,2.01572,0.224419,1.70266,1.3895,0.934537,1.01663,0.0359886,0.15719,2.01572,1.3895,0.224419,1.70266,0.934537
79.643,0.976222,0.0909249,5,31,0,-74.2111,0.214411,0.794653,0.219132,0.957952,2.48112,0.968033,0.824303,0.047194,0.214411,0.794653,2.48112,0.219132,0.957952,0.968033
76.2892,0.704888,0.0909249,5,31,0,-74.0023,0.0901844,0.509639,0.133084,0.996126,2.54288,0.838318,0.848303,0.103685,0.0901844,0.509639,2.54288,0.133084,0.996126,0.838318
77.5675,0.735767,0.0909249,5,63,0,-74.1336,1.12044,0.301854,0.469363,0.700197,0.949984,0.144125,0.826453,0.00189786,1.12044,0.301854,0.949984,0.469363,0.700197,0.144125
74.9356,0.460221,0.0909249,3,7,0,-72.08,1.17355,0.207335,0.409248,0.669579,1.0338,0.22152,0.830163,0.00168457,1.17355,0.207335,1.0338,0.409248,0.669579,0.22152
76.5813,0.995404,0.0909249,5,31,0,-68.6937,0.525839,0.206947,0.714038,0.350749,1.69726,1.68362,0.859763,1.12548,0.525839,0.206947,1.69726,0.714038,0.350749,1.68362
73.3095,0.989474,0.0909249,5,31,0,-71.8416,0.574589,0.237202,1.05964,0.305087,1.63079,1.93849,1.08058,1.73612,0.574589,0.237202,1.63079,1.05964,0.305087,1.93849
75.7974,0.989072,0.0909249,5,31,0,-69.115,0.40025,0.19224,1.3441,0.372215,0.992719,2.77502,0.889749,1.26051,0.40025,0.19224,0.992719,1.3441,0.372215,2.77502
75.8543,0.971485,0.0909249,6,63,0,-71.7271,1.53946,0.189242,1.32113,0.291409,2.8533,0.51018,0.837457,1.58194,1.53946,0.189242,2.8533,1.32113,0.291409,0.51018
74.6303,0.985586,0.0909249,5,31,0,-73.2661,1.27461,0.311938,1.27433,0.35669,3.21259,0.626542,0.85982,0.711371,1.27461,0.311938,3.21259,1.27433,0.35669,0.626542
73.0137,0.975703,0.0909249,5,63,0,-70.2681,1.20456,0.243429,0.558589,0.222327,2.8324,0.42412,0.827976,2.1262,1.20456,0.243429,2.8324,0.558589,0.222327,0.42412
71.6469,0.903905,0.0909249,6,63,0,-65.6426,0.518252,0.164755,1.53468,0.420179,1.17167,2.44799,0.9681,0.14222,0.518252,0.164755,1.17167,1.53468,0.420179,2.44799
67.5602,0.99198,0.0909249,6,63,0,-63.1012,0.02653,0.576278,1.69917,0.336565,2.10573,2.50436,0.864141,0.0410887,0.02653,0.576278,2.10573,1.69917,0.336565,2.50436
72.9956,0.946276,0.0909249,5,39,0,-64.5026,1.25568,0.25034,0.15493,1.04854,1.31364,-0.624089,0.91597,0.00898126,1.25568,0.25034,1.31364,0.15493,1.04854,-0.624089
72.6672,0.676261,0.0909249,5,31,0,-68.9561,1.13128,0.3311,0.183683,1.05583,1.30618,-0.465941,0.914026,0.00794921,1.13128,0.3311,1.30618,0.183683,1.05583,-0.465941
78.8744,0.939049,0.0909249,5,31,0,-69.2528,0.659932,0.217428,0.24179,1.10209,1.98349,0.11264,0.855482,0.0319598,0.659932,0.217428,1.98349,0.24179,1.10209,0.11264
78.707,0.800667,0.0909249,5,31,0,-76.7733,0.786571,0.32763,0.361621,1.42585,2.44239,0.45959,0.832141,0.00812684,0.786571,0.32763,2.44239,0.361621,1.42585,0.45959
77.0746,1,0.0909249,5,31,0,-75.48,1.16726,0.0880051,0.348648,0.620767,0.647466,0.483488,0.867846,0.0225272,1.16726,0.0880051,0.647466,0.348648,0.620767,0.483488
77.7312,0.948814,0.0909249,5,31,0,-74.8667,1.26036,0.196206,0.435204,0.765472,1.41517,0.726942,0.814025,0.0171892,1.26036,0.196206,1.41517,0.435204,0.765472,0.726942
78.1246,1,0.0909249,5,31,0,-74.8713,0.823112,0.211184,0.23932,0.927458,1.0229,0.0877725,0.940149,0.0279085,0.823112,0.211184,1.0229,0.23932,0.927458,0.0877725
74.8955,0.786469,0.0909249,5,63,0,-72.4167,0.56344,0.404947,0.846957,0.363809,1.20958,1.25264,0.791165,0.00999204,0.56344,0.404947,1.20958,0.846957,0.363809,1.25264
74.777,0.801325,0.0909249,5,31,0,-68.9199,0.483881,0.404221,0.574305,0.818528,0.781712,1.54399,0.898722,0.00187776,0.483881,0.404221,0.781712,0.574305,0.818528,1.54399
71.911,0.160854,0.0909249,5,31,0,-68.7924,0.316484,0.558113,0.502831,0.562553,0.661302,1.62679,0.890461,0.00171873,0.316484,0.558113,0.661302,0.502831,0.562553,1.62679
72.9255,0.999082,0.0909249,5,31,0,-70.5491,0.0264422,1.35047,0.203618,0.485928,2.643,0.918641,0.868757,0.0780892,0.0264422,1.35047,2.643,0.203618,0.485928,0.918641
72.4447,0.791265,0.0909249,5,31,0,-69.1024,0.0524646,0.455909,0.146176,0.801564,3.07819,1.45661,0.843422,0.0877219,0.0524646,0.455909,3.07819,0.146176,0.801564,1.45661
74.5168,0.963668,0.0909249,4,31,0,-68.1953,0.235944,0.268554,0.168609,0.685479,2.61699,1.03883,0.857714,0.0673811,0.235944,0.268554,2.61699,0.168609,0.685479,1.03883
76.2346,0.990675,0.0909249,4,15,0,-68.9382,0.0776459,2.51565,0.233979,0.76741,2.69305,1.90089,0.847666,0.0608564,0.0776459,2.51565,2.69305,0.233979,0.76741,1.90089
77.1684,0.95118,0.0909249,4,15,0,-74.3705,0.103055,1.24573,0.169375,0.78813,2.80061,1.68996,0.849066,0.132307,0.103055,1.24573,2.80061,0.169375,0.78813,1.68996
76.5681,0.795668,0.0909249,5,31,0,-71.7814,0.134664,1.25651,0.596439,0.382404,1.3529,1.03212,0.873547,0.052088,0.134664,1.25651,1.3529,0.596439,0.382404,1.03212
77.2587,0.897247,0.0909249,5,31,0,-74.4877,0.257479,1.23538,0.584945,0.529274,0.668609,1.31913,0.846991,0.0151786,0.257479,1.23538,0.668609,0.584945,0.529274,1.31913
76.6802,0.952765,0.0909249,5,63,0,-72.6694,1.0302,0.166286,0.207639,0.870321,2.25409,0.622091,0.950841,0.0582133,1.0302,0.166286,2.25409,0.207639,0.870321,0.622091
79.7915,0.80959,0.0909249,5,63,0,-72.1174,0.592751,0.297154,0.311726,1.21684,1.53915,0.389682,0.885998,0.0165445,0.592751,0.297154,1.53915,0.311726,1.21684,0.389682
80.0084,0.998302,0.0909249,4,31,0,-75.5272,0.416984,0.379232,0.278332,1.08609,1.43752,0.273469,0.882305,0.0132126,0.416984,0.379232,1.43752,0.278332,1.08609,0.273469
78.9151,0.919624,0.0909249,5,63,0,-78.1728,0.236396,0.724762,0.34519,0.770751,1.47798,0.825369,0.772698,0.0229256,0.236396,0.724762,1.47798,0.34519,0.770751,0.825369
75.1912,0.748365,0.0909249,5,31,0,-70.4658,0.911306,0.211849,0.137562,1.32995,2.59579,-0.106166,0.924873,0.0724093,0.911306,0.211849,2.59579,0.137562,1.32995,-0.106166
72.7857,0.996251,0.0909249,5,63,0,-71.0307,0.609951,0.219045,0.822175,0.40135,0.322628,1.10232,0.796079,0.00240036,0.609951,0.219045,0.322628,0.822175,0.40135,1.10232
72.7754,0.985141,0.0909249,5,47,0,-69.281,0.143468,0.523125,0.121102,1.48386,3.33253,0.0428675,0.883909,0.0657932,0.143468,0.523125,3.33253,0.121102,1.48386,0.0428675
74.0505,0.999706,0.0909249,5,63,0,-70.4446,0.362564,0.457494,0.170274,1.45695,3.28879,-0.506764,0.847623,0.0417394,0.362564,0.457494,3.28879,0.170274,1.45695,-0.506764
78.8744,0.999345,0.0909249,5,31,0,-72.6917,1.03594,0.227159,0.531855,0.635346,1.90392,0.880871,0.902046,0.00496865,1.03594,0.227159,1.90392,0.531855,0.635346,0.880871
